order_id,order_region_id,tran_type_id,order_status_id,customer_id,store_id,shipping_mode_id,order_date,shipping_date,real_days_for_shipping
5904,1285,4,4,12509,11432,1,4/14/2015 4:14,4/19/2015 4:14,5
5905,1285,2,6,10121,9568,3,4/14/2015 4:35,4/20/2015 4:35,6
5906,1279,4,4,15667,13704,4,4/14/2015 4:56,4/14/2015 16:56,0
5907,75,1,1,19086,15505,1,4/14/2015 5:17,4/17/2015 5:17,3
5908,75,2,2,806,801,1,4/14/2015 5:38,4/18/2015 5:38,4
5909,75,2,2,8223,7863,1,4/14/2015 5:59,4/19/2015 5:59,5
5910,53,3,3,1708,1635,3,4/14/2015 7:02,4/17/2015 7:02,3
5911,777,1,1,5781,5586,3,4/14/2015 7:23,4/18/2015 7:23,4
5912,777,4,4,919,913,3,4/14/2015 7:44,4/19/2015 7:44,5
5913,3468,4,4,6019,5823,1,4/14/2015 8:05,4/20/2015 8:05,6
5914,3468,1,1,13844,12386,1,4/14/2015 8:47,4/17/2015 8:47,3
5915,396,1,1,7178,6939,3,4/14/2015 9:08,4/18/2015 9:08,4
5916,82,2,6,198,198,1,4/14/2015 9:29,4/19/2015 9:29,5
5917,82,1,1,10346,9779,2,4/14/2015 9:50,4/16/2015 9:50,2
5918,57,4,4,7760,7439,2,4/14/2015 10:11,4/16/2015 10:11,2
5919,53,3,3,4764,4602,1,4/14/2015 10:32,4/17/2015 10:32,3
5920,53,1,8,752,747,1,4/14/2015 10:53,4/18/2015 10:53,4
5921,849,1,1,2492,2402,1,4/14/2015 11:35,4/20/2015 11:35,6
5922,1316,4,4,6070,5874,1,4/14/2015 12:17,4/17/2015 12:17,3
5923,1316,2,5,10892,10182,1,4/14/2015 12:38,4/18/2015 12:38,4
5924,1316,1,1,10977,10235,1,4/14/2015 12:59,4/19/2015 12:59,5
5925,1316,2,6,15098,13292,1,4/14/2015 13:20,4/20/2015 13:20,6
5926,1316,2,2,210,210,1,4/14/2015 13:41,4/16/2015 13:41,2
5927,1913,1,1,15027,13222,1,4/14/2015 14:02,4/17/2015 14:02,3
5928,259,1,1,2115,2027,1,4/14/2015 14:23,4/18/2015 14:23,4
5929,1464,1,1,10020,9470,1,4/14/2015 14:44,4/19/2015 14:44,5
5930,1464,2,5,504,502,1,4/14/2015 15:05,4/20/2015 15:05,6
5931,62,1,8,12984,8627,1,4/14/2015 15:26,4/16/2015 15:26,2
5932,62,2,2,3330,3213,1,4/14/2015 15:47,4/17/2015 15:47,3
5933,2723,4,4,19909,16186,1,4/14/2015 16:08,4/18/2015 16:08,4
5934,2723,4,4,8800,8428,1,4/14/2015 16:29,4/19/2015 16:29,5
5935,2723,2,7,19479,15884,1,4/14/2015 16:50,4/20/2015 16:50,6
5936,2723,4,4,8356,7996,1,4/14/2015 17:11,4/16/2015 17:11,2
5937,51,1,1,3229,3115,1,4/14/2015 17:32,4/17/2015 17:32,3
5938,51,4,4,11315,10477,1,4/14/2015 17:53,4/18/2015 17:53,4
5939,51,3,3,784,779,1,4/14/2015 18:14,4/19/2015 18:14,5
5940,51,4,4,3465,3343,1,4/14/2015 18:35,4/20/2015 18:35,6
5941,51,4,4,452,450,3,4/14/2015 18:56,4/16/2015 18:56,2
5942,51,2,6,10462,9873,3,4/14/2015 19:18,4/17/2015 19:18,3
5943,91,1,1,3175,3063,1,4/14/2015 20:00,4/19/2015 20:00,5
5944,61,2,2,20277,16251,1,4/14/2015 20:42,4/16/2015 20:42,2
5945,2726,1,1,3403,3285,1,4/14/2015 21:03,4/17/2015 21:03,3
5946,2726,1,1,8191,7831,1,4/14/2015 21:24,4/18/2015 21:24,4
5947,1276,2,6,12003,11148,1,4/14/2015 21:45,4/19/2015 21:45,5
5948,1276,4,4,53,53,1,4/14/2015 22:06,4/20/2015 22:06,6
5949,1276,2,6,3301,3184,2,4/14/2015 22:27,4/16/2015 22:27,2
5950,77,2,2,7015,6795,2,4/14/2015 22:48,4/16/2015 22:48,2
5951,77,4,4,13554,12126,2,4/14/2015 23:09,4/16/2015 23:09,2
5952,77,1,8,8246,7886,1,4/14/2015 23:30,4/19/2015 23:30,5
5953,77,1,1,5393,5216,1,4/14/2015 23:51,4/20/2015 23:51,6
5954,388,2,2,2006,1922,1,4/15/2015 0:33,4/18/2015 0:33,3
5955,388,1,1,13664,12226,1,4/15/2015 0:54,4/19/2015 0:54,4
5956,391,1,1,6578,6374,1,4/15/2015 1:15,4/20/2015 1:15,5
5957,391,4,9,544,542,1,4/15/2015 1:36,4/21/2015 1:36,6
5958,2517,2,2,6965,6747,1,4/15/2015 1:57,4/17/2015 1:57,2
5959,1469,1,1,250,250,2,4/15/2015 2:18,4/17/2015 2:18,2
5960,68,1,8,8587,8226,4,4/15/2015 2:39,4/15/2015 14:39,0
5961,63,1,1,8035,7675,2,4/15/2015 3:21,4/17/2015 3:21,2
5962,242,4,9,1197,1132,1,4/15/2015 3:42,4/17/2015 3:42,2
5963,242,1,1,4800,4638,3,4/15/2015 4:03,4/18/2015 4:03,3
5964,82,1,8,5347,5171,3,4/15/2015 4:45,4/20/2015 4:45,5
5965,82,2,6,10278,9715,1,4/15/2015 5:06,4/21/2015 5:06,6
5966,1118,2,5,650,648,1,4/15/2015 5:27,4/17/2015 5:27,2
5967,1463,4,4,2613,2522,1,4/15/2015 6:09,4/19/2015 6:09,4
5968,264,2,2,7884,7536,1,4/15/2015 6:30,4/20/2015 6:30,5
5969,53,1,1,5125,4952,1,4/15/2015 6:51,4/21/2015 6:51,6
5970,53,4,4,11021,10273,3,4/15/2015 7:12,4/17/2015 7:12,2
5971,1578,2,2,1458,1387,1,4/15/2015 7:33,4/18/2015 7:33,3
5972,1578,1,1,5676,5482,1,4/15/2015 7:54,4/19/2015 7:54,4
5973,77,4,4,5358,5182,1,4/15/2015 8:15,4/20/2015 8:15,5
5974,389,4,4,14355,12804,1,4/15/2015 8:36,4/21/2015 8:36,6
5975,389,3,3,4752,4590,1,4/15/2015 9:18,4/18/2015 9:18,3
5976,407,1,1,14273,12731,1,4/15/2015 9:39,4/19/2015 9:39,4
5977,59,4,4,14377,12823,3,4/15/2015 10:00,4/20/2015 10:00,5
5978,59,1,1,14376,12822,1,4/15/2015 10:21,4/21/2015 10:21,6
5979,2574,2,6,1248,1183,3,4/15/2015 10:42,4/17/2015 10:42,2
5980,569,3,3,7671,7358,1,4/15/2015 11:45,4/20/2015 11:45,5
5981,569,3,3,8233,7873,1,4/15/2015 12:07,4/21/2015 12:07,6
5982,3057,3,3,1396,754,1,4/15/2015 12:28,4/17/2015 12:28,2
5983,391,1,8,14194,12699,1,4/15/2015 12:49,4/18/2015 12:49,3
5984,391,1,1,6617,6412,1,4/15/2015 13:10,4/19/2015 13:10,4
5985,391,1,1,7880,7532,1,4/15/2015 13:31,4/20/2015 13:31,5
5986,391,1,1,1482,1411,1,4/15/2015 13:52,4/21/2015 13:52,6
5987,391,4,4,12934,11715,1,4/15/2015 14:13,4/17/2015 14:13,2
5988,53,2,6,7741,7421,3,4/15/2015 14:34,4/18/2015 14:34,3
5989,53,3,3,9911,9367,3,4/15/2015 14:55,4/19/2015 14:55,4
5990,1284,2,6,17310,14003,3,4/15/2015 15:16,4/20/2015 15:16,5
5991,645,1,1,6510,6309,3,4/15/2015 15:37,4/21/2015 15:37,6
5992,57,4,4,14375,12821,3,4/15/2015 15:58,4/17/2015 15:58,2
5993,57,1,8,1276,1211,2,4/15/2015 16:19,4/17/2015 16:19,2
5994,1344,4,4,7718,7399,2,4/15/2015 16:40,4/17/2015 16:40,2
5995,75,4,4,11036,10286,3,4/15/2015 17:01,4/20/2015 17:01,5
5996,75,2,6,15496,13547,2,4/15/2015 17:22,4/17/2015 17:22,2
5997,75,1,1,10027,9477,1,4/15/2015 18:04,4/18/2015 18:04,3
5998,3243,1,1,10592,9958,2,4/15/2015 18:25,4/17/2015 18:25,2
5999,261,2,7,8235,7875,2,4/15/2015 18:46,4/17/2015 18:46,2
6000,259,4,4,2420,2330,1,4/15/2015 19:28,4/17/2015 19:28,2
6001,259,1,1,3156,3045,1,4/15/2015 19:49,4/18/2015 19:49,3
6002,1464,1,8,2907,2815,1,4/15/2015 20:10,4/19/2015 20:10,4
6003,387,2,2,9433,8977,1,4/15/2015 20:31,4/20/2015 20:31,5
6004,1197,4,4,2906,2814,1,4/15/2015 20:52,4/21/2015 20:52,6
6005,1472,1,1,14312,12766,1,4/15/2015 21:55,4/19/2015 21:55,4
6006,75,1,1,11995,11140,2,4/15/2015 22:16,4/17/2015 22:16,2
6007,61,1,8,841,836,2,4/15/2015 22:58,4/17/2015 22:58,2
6008,61,4,4,4814,4652,1,4/15/2015 23:19,4/18/2015 23:19,3
6009,61,4,4,14024,12556,3,4/15/2015 23:40,4/19/2015 23:40,4
6010,62,4,4,4918,4753,3,4/16/2015 0:01,4/21/2015 0:01,5
6011,646,4,4,5061,4889,3,4/16/2015 0:22,4/22/2015 0:22,6
6012,646,3,3,13640,12204,3,4/16/2015 0:43,4/18/2015 0:43,2
6013,646,1,1,11788,10941,1,4/16/2015 1:04,4/19/2015 1:04,3
6014,646,1,1,10564,9945,3,4/16/2015 1:25,4/20/2015 1:25,4
6015,79,3,3,14610,12986,1,4/16/2015 1:46,4/21/2015 1:46,5
6016,79,1,8,3284,3168,1,4/16/2015 2:07,4/22/2015 2:07,6
6017,79,2,6,10490,9866,1,4/16/2015 2:28,4/18/2015 2:28,2
6018,258,1,1,2285,2195,1,4/16/2015 3:31,4/21/2015 3:31,5
6019,258,1,1,4130,3970,1,4/16/2015 3:52,4/22/2015 3:52,6
6020,258,1,1,12936,9082,3,4/16/2015 4:13,4/18/2015 4:13,2
6021,1318,1,1,6950,6732,1,4/16/2015 5:59,4/18/2015 5:59,2
6022,405,1,1,11382,10537,1,4/16/2015 6:20,4/19/2015 6:20,3
6023,405,3,3,8836,8462,1,4/16/2015 6:41,4/20/2015 6:41,4
6024,405,4,4,1253,1188,1,4/16/2015 7:02,4/21/2015 7:02,5
6025,79,1,1,272,272,1,4/16/2015 7:23,4/22/2015 7:23,6
6026,79,2,2,536,534,1,4/16/2015 7:44,4/18/2015 7:44,2
6027,79,1,1,5718,5523,1,4/16/2015 8:05,4/19/2015 8:05,3
6028,79,2,2,19574,15975,1,4/16/2015 8:26,4/20/2015 8:26,4
6029,64,3,3,3936,3794,1,4/16/2015 8:47,4/21/2015 8:47,5
6030,1331,1,1,3678,3544,1,4/16/2015 9:29,4/18/2015 9:29,2
6031,1331,1,1,13648,12211,3,4/16/2015 9:50,4/19/2015 9:50,3
6032,778,4,4,2417,2327,1,4/16/2015 10:53,4/22/2015 10:53,6
6033,778,4,9,12359,11360,1,4/16/2015 11:14,4/18/2015 11:14,2
6034,778,1,1,16068,10175,1,4/16/2015 11:35,4/19/2015 11:35,3
6035,568,3,3,3870,3730,1,4/16/2015 11:56,4/20/2015 11:56,4
6036,568,3,3,4036,3886,2,4/16/2015 12:17,4/18/2015 12:17,2
6037,1521,2,6,494,492,2,4/16/2015 12:38,4/18/2015 12:38,2
6038,1521,1,8,2738,2647,3,4/16/2015 12:59,4/18/2015 12:59,2
6039,1521,1,1,15712,9964,1,4/16/2015 13:20,4/19/2015 13:20,3
6040,1500,3,3,7544,7257,1,4/16/2015 13:41,4/20/2015 13:41,4
6041,1500,1,1,3267,3151,1,4/16/2015 14:23,4/22/2015 14:23,6
6042,1500,1,1,11156,7373,3,4/16/2015 14:44,4/18/2015 14:44,2
6043,1500,2,2,8694,8333,2,4/16/2015 15:05,4/18/2015 15:05,2
6044,60,1,1,574,572,3,4/16/2015 15:26,4/20/2015 15:26,4
6045,60,2,6,4951,4783,3,4/16/2015 15:47,4/21/2015 15:47,5
6046,60,2,2,17696,13958,2,4/16/2015 16:08,4/18/2015 16:08,2
6047,60,2,2,10480,9889,2,4/16/2015 16:29,4/18/2015 16:29,2
6048,60,1,8,12792,11586,1,4/16/2015 16:50,4/19/2015 16:50,3
6049,60,3,3,5283,5109,1,4/16/2015 17:11,4/20/2015 17:11,4
6050,1327,1,1,13713,9198,1,4/16/2015 17:32,4/21/2015 17:32,5
6051,1293,4,4,6516,6315,4,4/16/2015 18:14,4/17/2015 6:14,1
6052,76,2,2,12853,11641,4,4/16/2015 18:35,4/17/2015 6:35,1
6053,76,1,1,12209,11259,4,4/16/2015 18:56,4/17/2015 6:56,1
6054,76,2,6,11566,10719,3,4/16/2015 19:17,4/21/2015 19:17,5
6055,76,3,3,13996,12528,3,4/16/2015 19:38,4/22/2015 19:38,6
6056,76,2,6,10202,9644,3,4/16/2015 19:59,4/18/2015 19:59,2
6057,388,2,7,6265,6069,3,4/16/2015 20:20,4/19/2015 20:20,3
6058,388,4,4,7455,7183,3,4/16/2015 20:41,4/20/2015 20:41,4
6059,1316,3,3,9926,9381,3,4/16/2015 21:02,4/21/2015 21:02,5
6060,1316,2,6,183,183,1,4/16/2015 21:23,4/22/2015 21:23,6
6061,1219,1,1,3141,3031,1,4/16/2015 22:06,4/19/2015 22:06,3
6062,1219,3,3,3871,3731,1,4/16/2015 22:27,4/20/2015 22:27,4
6063,1219,2,6,7210,6968,1,4/16/2015 22:48,4/21/2015 22:48,5
6064,1219,4,4,7904,7555,1,4/16/2015 23:09,4/22/2015 23:09,6
6065,1517,1,8,6651,6445,1,4/17/2015 0:12,4/21/2015 0:12,4
6066,267,1,1,6770,6560,2,4/17/2015 0:33,4/19/2015 0:33,2
6067,1263,1,1,3704,3569,2,4/17/2015 0:54,4/19/2015 0:54,2
6068,1263,1,1,7737,7417,2,4/17/2015 1:36,4/19/2015 1:36,2
6069,1118,2,2,10078,9526,2,4/17/2015 1:57,4/19/2015 1:57,2
6070,388,1,1,3262,3146,1,4/17/2015 2:18,4/22/2015 2:18,5
6071,388,2,2,843,838,1,4/17/2015 2:39,4/23/2015 2:39,6
6072,92,2,2,2614,2523,1,4/17/2015 3:00,4/19/2015 3:00,2
6073,79,2,6,6999,6779,1,4/17/2015 3:21,4/20/2015 3:21,3
6074,2543,1,1,6453,6257,1,4/17/2015 3:42,4/21/2015 3:42,4
6075,2543,2,6,2373,2283,1,4/17/2015 4:03,4/22/2015 4:03,5
6076,1380,3,3,88,88,1,4/17/2015 4:24,4/23/2015 4:24,6
6077,1380,4,4,3650,3516,3,4/17/2015 4:45,4/19/2015 4:45,2
6078,1380,3,3,2725,2634,2,4/17/2015 5:06,4/19/2015 5:06,2
6079,53,2,2,11576,10729,2,4/17/2015 5:27,4/19/2015 5:27,2
6080,1697,1,1,4139,3979,4,4/17/2015 5:48,4/17/2015 17:48,0
6081,1521,3,3,14010,12542,1,4/17/2015 6:30,4/19/2015 6:30,2
6082,1264,1,1,3131,3021,1,4/17/2015 7:12,4/21/2015 7:12,4
6083,1264,2,2,11770,10923,1,4/17/2015 7:33,4/22/2015 7:33,5
6084,57,2,6,4274,4114,2,4/17/2015 7:54,4/19/2015 7:54,2
6085,57,4,4,8587,8226,3,4/17/2015 8:15,4/19/2015 8:15,2
6086,94,2,7,1292,1227,3,4/17/2015 8:36,4/20/2015 8:36,3
6087,94,1,1,3229,3115,1,4/17/2015 8:57,4/21/2015 8:57,4
6088,94,1,1,8056,7696,1,4/17/2015 9:18,4/22/2015 9:18,5
6089,242,2,6,1360,1294,1,4/17/2015 9:39,4/23/2015 9:39,6
6090,242,1,1,9992,9442,1,4/17/2015 10:00,4/19/2015 10:00,2
6091,242,1,1,14374,12820,3,4/17/2015 10:21,4/20/2015 10:21,3
6092,242,4,4,17494,14498,3,4/17/2015 10:42,4/21/2015 10:42,4
6093,242,1,1,3199,3087,3,4/17/2015 11:03,4/22/2015 11:03,5
6094,242,1,1,5257,5083,1,4/17/2015 11:45,4/19/2015 11:45,2
6095,2780,1,1,8673,8312,1,4/17/2015 12:27,4/21/2015 12:27,4
6096,51,1,1,3113,346,1,4/17/2015 12:48,4/22/2015 12:48,5
6097,95,1,1,8170,7810,1,4/17/2015 13:09,4/23/2015 13:09,6
6098,95,3,3,2464,2374,1,4/17/2015 13:30,4/19/2015 13:30,2
6099,95,1,1,553,551,3,4/17/2015 13:51,4/20/2015 13:51,3
6100,95,1,8,3445,3325,3,4/17/2015 14:12,4/21/2015 14:12,4
6101,778,1,1,4864,4702,2,4/17/2015 14:33,4/19/2015 14:33,2
6102,778,2,2,13920,12456,2,4/17/2015 14:55,4/19/2015 14:55,2
6103,778,2,6,17530,14523,2,4/17/2015 15:16,4/19/2015 15:16,2
6104,778,2,6,4124,3964,2,4/17/2015 15:37,4/19/2015 15:37,2
6105,778,1,1,6858,32,2,4/17/2015 15:58,4/19/2015 15:58,2
6106,778,2,2,11569,10722,2,4/17/2015 16:19,4/19/2015 16:19,2
6107,778,4,4,5210,1790,1,4/17/2015 16:40,4/23/2015 16:40,6
6108,83,4,4,8692,8331,1,4/17/2015 17:01,4/19/2015 17:01,2
6109,83,1,1,12900,11686,1,4/17/2015 17:22,4/20/2015 17:22,3
6110,59,1,1,4777,4615,1,4/17/2015 17:43,4/21/2015 17:43,4
6111,57,1,1,277,277,1,4/17/2015 18:04,4/22/2015 18:04,5
6112,1911,2,6,2543,2452,1,4/17/2015 18:25,4/23/2015 18:25,6
6113,1911,1,1,14373,12819,1,4/17/2015 18:46,4/19/2015 18:46,2
6114,242,1,1,1424,1355,2,4/17/2015 19:28,4/19/2015 19:28,2
6115,242,1,1,10405,9826,2,4/17/2015 19:49,4/19/2015 19:49,2
6116,75,4,4,9561,9089,2,4/17/2015 20:10,4/19/2015 20:10,2
6117,75,3,3,3100,2991,2,4/17/2015 20:31,4/19/2015 20:31,2
6118,57,3,3,5612,5420,2,4/17/2015 20:52,4/19/2015 20:52,2
6119,52,2,2,4189,4029,2,4/17/2015 21:13,4/19/2015 21:13,2
6120,56,1,1,2572,2481,1,4/17/2015 21:34,4/22/2015 21:34,5
6121,1313,2,2,243,243,1,4/17/2015 22:37,4/20/2015 22:37,3
6122,321,4,4,9312,8856,1,4/17/2015 22:58,4/21/2015 22:58,4
6123,321,1,8,4846,4684,4,4/17/2015 23:19,4/18/2015 11:19,1
6124,321,3,3,10191,9633,2,4/18/2015 0:01,4/20/2015 0:01,2
6125,249,1,1,3177,3065,1,4/18/2015 0:22,4/21/2015 0:22,3
6126,249,4,4,12363,11364,1,4/18/2015 0:43,4/22/2015 0:43,4
6127,249,2,2,4382,4222,1,4/18/2015 1:04,4/23/2015 1:04,5
6128,249,4,4,1189,1124,1,4/18/2015 1:25,4/24/2015 1:25,6
6129,85,2,2,2340,2250,1,4/18/2015 2:28,4/22/2015 2:28,4
6130,1125,3,3,2249,2159,2,4/18/2015 2:49,4/20/2015 2:49,2
6131,321,4,4,14406,12844,2,4/18/2015 3:31,4/20/2015 3:31,2
6132,59,4,4,8941,8527,2,4/18/2015 3:52,4/20/2015 3:52,2
6133,57,1,1,2247,2157,3,4/18/2015 4:55,4/24/2015 4:55,6
6134,57,1,1,3148,3038,2,4/18/2015 5:16,4/20/2015 5:16,2
6135,387,1,1,13620,11165,1,4/18/2015 5:37,4/21/2015 5:37,3
6136,1337,3,3,1939,1858,3,4/18/2015 5:58,4/22/2015 5:58,4
6137,1337,1,8,3563,3435,3,4/18/2015 6:19,4/23/2015 6:19,5
6138,1214,4,4,3788,3651,3,4/18/2015 7:22,4/21/2015 7:22,3
6139,1214,4,4,16366,14030,1,4/18/2015 7:43,4/22/2015 7:43,4
6140,1226,3,3,8824,8450,1,4/18/2015 8:05,4/23/2015 8:05,5
6141,409,3,3,10496,9904,1,4/18/2015 8:47,4/20/2015 8:47,2
6142,53,1,1,7074,6846,1,4/18/2015 9:08,4/21/2015 9:08,3
6143,51,4,4,1832,1756,1,4/18/2015 9:29,4/22/2015 9:29,4
6144,51,2,5,2237,2147,3,4/18/2015 10:11,4/24/2015 10:11,6
6145,1464,1,1,4681,4519,3,4/18/2015 10:32,4/20/2015 10:32,2
6146,1499,1,8,7902,7553,3,4/18/2015 10:53,4/21/2015 10:53,3
6147,82,4,4,15601,13644,3,4/18/2015 11:14,4/22/2015 11:14,4
6148,64,1,1,2564,2473,3,4/18/2015 11:56,4/24/2015 11:56,6
6149,64,1,1,3239,3123,1,4/18/2015 12:17,4/20/2015 12:17,2
6150,1490,2,6,1581,1510,1,4/18/2015 12:59,4/22/2015 12:59,4
6151,2169,2,2,594,592,1,4/18/2015 13:20,4/23/2015 13:20,5
6152,2169,2,2,8219,7859,1,4/18/2015 13:41,4/24/2015 13:41,6
6153,2169,4,4,10356,47,1,4/18/2015 14:02,4/20/2015 14:02,2
6154,70,3,3,13804,12349,1,4/18/2015 14:44,4/22/2015 14:44,4
6155,70,1,1,15574,13620,1,4/18/2015 15:05,4/23/2015 15:05,5
6156,1289,3,3,6512,6311,1,4/18/2015 15:26,4/24/2015 15:26,6
6157,1289,1,1,1291,1226,1,4/18/2015 15:47,4/20/2015 15:47,2
6158,74,1,1,3165,3053,1,4/18/2015 16:08,4/21/2015 16:08,3
6159,74,2,2,8836,8462,1,4/18/2015 16:50,4/23/2015 16:50,5
6160,74,2,2,3985,3839,4,4/18/2015 17:11,4/19/2015 5:11,1
6161,74,1,1,11339,10494,4,4/18/2015 17:32,4/19/2015 5:32,1
6162,75,4,4,7974,7622,4,4/18/2015 17:53,4/19/2015 5:53,1
6163,2254,2,6,5783,5588,4,4/18/2015 18:14,4/19/2015 6:14,1
6164,53,2,2,3839,3700,1,4/18/2015 18:56,4/24/2015 18:56,6
6165,79,4,4,7933,7584,1,4/18/2015 19:17,4/20/2015 19:17,2
6166,1524,4,4,10277,9714,1,4/18/2015 19:38,4/21/2015 19:38,3
6167,1524,1,1,643,641,1,4/18/2015 19:59,4/22/2015 19:59,4
6168,1261,4,4,10905,10193,1,4/18/2015 21:23,4/21/2015 21:23,3
6169,1261,1,1,4942,4775,1,4/18/2015 21:44,4/22/2015 21:44,4
6170,1771,1,1,5116,1023,1,4/18/2015 22:05,4/23/2015 22:05,5
6171,1771,3,3,4715,4553,1,4/18/2015 22:26,4/24/2015 22:26,6
6172,1847,1,1,4403,4243,1,4/18/2015 22:47,4/20/2015 22:47,2
6173,1847,4,4,1614,1543,1,4/18/2015 23:08,4/21/2015 23:08,3
6174,1315,2,5,3879,3739,1,4/18/2015 23:29,4/22/2015 23:29,4
6175,1315,2,2,6035,5839,1,4/18/2015 23:50,4/23/2015 23:50,5
6176,320,4,4,14369,11495,1,4/19/2015 0:11,4/25/2015 0:11,6
6177,1118,3,3,8827,8453,1,4/19/2015 0:32,4/21/2015 0:32,2
6178,1118,2,6,3644,3511,1,4/19/2015 0:54,4/22/2015 0:54,3
6179,1118,4,9,9901,9357,1,4/19/2015 1:15,4/23/2015 1:15,4
6180,67,2,6,2451,2361,1,4/19/2015 1:36,4/24/2015 1:36,5
6181,1589,1,1,6470,6274,1,4/19/2015 1:57,4/25/2015 1:57,6
6182,1589,2,6,3145,3035,1,4/19/2015 2:39,4/22/2015 2:39,3
6183,1589,2,7,15433,13486,2,4/19/2015 3:21,4/21/2015 3:21,2
6184,1589,1,1,907,901,2,4/19/2015 3:42,4/21/2015 3:42,2
6185,250,2,6,307,307,1,4/19/2015 4:03,4/21/2015 4:03,2
6186,85,1,8,2913,2821,1,4/19/2015 4:24,4/22/2015 4:24,3
6187,85,2,7,2231,2141,1,4/19/2015 4:45,4/23/2015 4:45,4
6188,85,3,3,5117,4944,1,4/19/2015 5:06,4/24/2015 5:06,5
6189,85,2,2,14372,12818,1,4/19/2015 5:27,4/25/2015 5:27,6
6190,242,3,3,3592,3464,1,4/19/2015 5:48,4/21/2015 5:48,2
6191,774,1,1,15624,13665,1,4/19/2015 6:09,4/22/2015 6:09,3
6192,774,3,3,7392,7124,1,4/19/2015 6:30,4/23/2015 6:30,4
6193,774,4,4,10711,10040,3,4/19/2015 7:12,4/25/2015 7:12,6
6194,774,4,4,7171,6932,1,4/19/2015 7:33,4/21/2015 7:33,2
6195,53,2,6,12003,11148,1,4/19/2015 7:54,4/22/2015 7:54,3
6196,1591,3,3,4728,4566,1,4/19/2015 8:15,4/23/2015 8:15,4
6197,2811,3,3,8835,8461,1,4/19/2015 8:36,4/24/2015 8:36,5
6198,1514,4,4,9134,8678,1,4/19/2015 8:57,4/25/2015 8:57,6
6199,1514,2,6,13655,12218,3,4/19/2015 9:18,4/21/2015 9:18,2
6200,253,4,4,11570,10723,2,4/19/2015 9:39,4/21/2015 9:39,2
6201,2854,1,8,6623,6418,2,4/19/2015 10:00,4/21/2015 10:00,2
6202,59,4,9,4811,4649,3,4/19/2015 10:21,4/24/2015 10:21,5
6203,59,1,1,7312,7050,1,4/19/2015 10:42,4/25/2015 10:42,6
6204,59,2,2,6964,6746,1,4/19/2015 11:03,4/21/2015 11:03,2
6205,1263,1,8,5153,4980,1,4/19/2015 11:45,4/23/2015 11:45,4
6206,1263,1,1,11463,10617,3,4/19/2015 12:06,4/24/2015 12:06,5
6207,57,1,1,3014,2912,1,4/19/2015 12:27,4/25/2015 12:27,6
6208,57,1,1,11158,10368,1,4/19/2015 12:48,4/21/2015 12:48,2
6209,395,1,1,6197,6001,1,4/19/2015 13:09,4/22/2015 13:09,3
6210,246,1,1,6161,5965,1,4/19/2015 13:51,4/24/2015 13:51,5
6211,246,1,1,3791,3654,1,4/19/2015 14:12,4/25/2015 14:12,6
6212,79,1,1,3206,3094,1,4/19/2015 14:33,4/21/2015 14:33,2
6213,79,3,3,1342,1277,1,4/19/2015 14:54,4/22/2015 14:54,3
6214,79,2,2,3522,3397,2,4/19/2015 15:15,4/21/2015 15:15,2
6215,79,1,1,1631,1560,2,4/19/2015 15:36,4/21/2015 15:36,2
6216,1264,1,1,9038,8609,2,4/19/2015 15:57,4/21/2015 15:57,2
6217,74,3,3,4758,4596,1,4/19/2015 16:39,4/22/2015 16:39,3
6218,71,4,4,17246,14390,1,4/19/2015 17:00,4/23/2015 17:00,4
6219,301,1,8,4104,3945,1,4/19/2015 17:21,4/24/2015 17:21,5
6220,301,2,6,10227,9668,1,4/19/2015 17:42,4/25/2015 17:42,6
6221,59,1,1,2274,2184,1,4/19/2015 18:04,4/21/2015 18:04,2
6222,59,2,2,17621,14607,1,4/19/2015 18:25,4/22/2015 18:25,3
6223,1521,2,6,2797,2706,1,4/19/2015 18:46,4/23/2015 18:46,4
6224,80,2,5,10315,9164,1,4/19/2015 19:07,4/24/2015 19:07,5
6225,80,1,1,13545,12118,1,4/19/2015 19:28,4/25/2015 19:28,6
6226,80,2,2,3622,3492,1,4/19/2015 19:49,4/21/2015 19:49,2
6227,80,1,1,5504,5318,1,4/19/2015 20:10,4/22/2015 20:10,3
6228,59,2,2,612,610,1,4/19/2015 20:52,4/24/2015 20:52,5
6229,2723,4,4,15582,13628,1,4/19/2015 21:13,4/25/2015 21:13,6
6230,2723,4,4,14090,12622,1,4/19/2015 21:34,4/21/2015 21:34,2
6231,1578,4,4,1625,1554,1,4/19/2015 21:55,4/22/2015 21:55,3
6232,1128,4,4,717,713,1,4/19/2015 22:37,4/24/2015 22:37,5
6233,1467,2,2,12148,11212,2,4/19/2015 22:58,4/21/2015 22:58,2
6234,1467,4,9,4748,4586,2,4/19/2015 23:19,4/21/2015 23:19,2
6235,76,1,8,1183,1118,3,4/19/2015 23:40,4/22/2015 23:40,3
6236,76,4,4,10307,9743,3,4/20/2015 0:01,4/24/2015 0:01,4
6237,76,4,4,6935,6717,1,4/20/2015 0:22,4/25/2015 0:22,5
6238,76,4,4,14548,12940,1,4/20/2015 0:43,4/26/2015 0:43,6
6239,82,1,8,7883,7535,1,4/20/2015 1:25,4/23/2015 1:25,3
6240,82,2,6,9171,8715,3,4/20/2015 2:07,4/25/2015 2:07,5
6241,1486,1,1,6720,6513,3,4/20/2015 2:28,4/26/2015 2:28,6
